TIME;ALT;LAT;LON;MASS;DYNPRESS;BEARING;HEADING;VERTSPEED;GROUNDSPEED;ANGMOMX;ANGMOMY;ANGMOMZ;ANGVELX;ANGVELY;ANGVELZ
00:05:20;107709.453815761;-12.3535680770874;-76.5255889892578;0.0759543776512146;0;164.152313232422;8.7401014070565E-07;-586.662260284971;514.385170489993;-0.000886343827005476;1.64220036822371E-05;0.002369285793975;0.00151586369611323;0.000627872417680919;0.00310122990049422
00:05:21;107107.583477825;-12.3955497741699;-76.5327682495117;0.0759543776512146;0;164.135498046875;1.31122578750364E-06;-593.467269596465;514.75639734414;-0.000889628659933805;1.65253168233903E-05;0.0023677998688072;0.00152017269283533;0.000625018612481654;0.00309956772252917
00:05:22;106498.766264258;-12.4376039505005;-76.5392532348633;0.0759543776512146;0;164.118789672852;-4.37145928344762E-07;-600.283602705963;515.132994549349;-0.000887959555257112;1.6546387996641E-05;0.00236869743093848;0.00151799316518009;0.000625045737251639;0.00310107576660812
00:05:23;105882.990545158;-12.4797306060791;-76.54638671875;0.0759543776512146;0;164.102127075195;3.497734951452E-06;-607.111418642016;515.51500455736;-0.000889468530658633;1.646472082939E-05;0.00237062131054699;0.00152031006291509;0.000627429864834994;0.00310289021581411
00:05:24;105260.244525233;-12.5219306945801;-76.5528335571289;0.0759543776512146;0;164.085632324219;-3.93559412259492E-06;-613.950877045981;515.902471636664;-0.000888797861989588;1.64997873071115E-05;0.00237034517340362;0.00151935627218336;0.000626633351203054;0.00310283317230642
00:05:25;104630.516247946;-12.5642051696777;-76.5599212646484;0.0759543776512146;0;164.069198608398;-3.06152060147724E-06;-620.802139716723;516.295438955693;-0.000888484413735569;1.6544237951166E-05;0.00236788811162114;0.00151862821076065;0.000624728563707322;0.00309993186965585
00:05:26;103993.793589285;-12.6065559387207;-76.5663223266602;0.0759543776512146;0;164.05290222168;1.74972888089542E-06;-627.665369452456;516.693951594392;-0.000889286922756583;1.64948578458279E-05;0.00236879847943783;0.00151983823161572;0.00062607490690425;0.00310071348212659
00:05:27;103350.064260911;-12.648983001709;-76.573371887207;0.0759543776512146;0;164.036636352539;3.50003870153159E-06;-634.540730097851;517.098055189079;-0.000888491980731487;1.64586435857927E-05;0.00237033097073436;0.00151892635039985;0.000627452100161463;0.00310259382240474
00:05:28;102699.315803805;-12.6914873123169;-76.5797271728516;0.0759543776512146;0;164.020477294922;0;-641.42838763329;517.507795535228;-0.000890083087142557;1.64726479852106E-05;0.00236998521722853;0.00152107456233352;0.000627005822025239;0.00310202920809388
00:05:29;102041.535589646;-12.7340707778931;-76.5867309570313;0.0759543776512146;0;164.004470825195;-1.31295360006334E-06;-648.328509173124;517.923219833194;-0.000890281051397324;1.65138717420632E-05;0.00236798636615276;0.00152111926581711;0.000625364191364497;0.00309963501058519
00:05:30;101376.710820153;-12.7767343521118;-76.5930404663086;0.0759543776512146;0;163.988555908203;4.37724935409278E-07;-655.241262687638;518.344376675559;-0.000890150025952607;1.64590273925569E-05;0.00236774096265435;0.00152088596951216;0.000626375956926495;0.00309898727573454
00:05:31;100704.828522663;-12.8194789886475;-76.5999908447266;0.0759543776512146;0;163.97282409668;-1.31339754716464E-06;-662.166818405125;518.771313296581;-0.000888496113475412;1.65098226716509E-05;0.00236921524628997;0.00151882192585617;0.000625952321570367;0.00310144643299282
00:05:32;100025.875554189;-12.8623056411743;-76.6062545776367;0.0759543776512146;0;163.957153320313;4.37873779901565E-07;-669.105347665162;519.204079036355;-0.000890627095941454;1.64456942002289E-05;0.00236998940818012;0.00152180774603039;0.000627559435088187;0.00310179847292602
00:05:33;99339.7692706663;-12.9052152633667;-76.613166809082;0.0759543776512146;0;163.943481445313;-1.75179513917101E-06;-676.057298531768;519.644203088953;-0.000887855188921094;1.63993008754915E-05;0.00237050023861229;0.00151802820619196;0.000628675101324916;0.00310254539363086
00:05:34;98646.5611612273;-12.9482097625732;-76.6197128295898;0.0759543776512146;0;163.929840087891;1.31407250592019E-06;-683.022159886008;520.088834697406;-0.000889401591848582;1.64596058311872E-05;0.00236764410510659;0.00151985266711563;0.000626332010142505;0.00309895444661379
00:05:35;97946.2418761672;-12.9912891387939;-76.6262435913086;0.0759543776512146;0;163.916213989258;1.31430010696931E-06;-690.000518154087;520.539448273269;-0.000891799223609269;1.64480479725171E-05;0.00236752536147833;0.00152312440332025;0.000626560358796269;0.00309841334819794
00:05:36;97238.7975555104;-13.0344552993774;-76.6327438354492;0.0759543776512146;0;163.90266418457;4.38176357420161E-06;-696.992550786692;520.996096720357;-0.000889767485205084;1.64491375471698E-05;0.00237040990032256;0.00152068375609815;0.000627638772130013;0.00310248346067965
00:05:37;96524.2141596423;-13.077709197998;-76.6392135620117;0.0759543776512146;0;163.889099121094;-4.38253067613914E-07;-703.998437408113;521.45883335929;-0.000890090654138476;1.65043074957794E-05;0.00236802012659609;0.00152089726179838;0.000625582877546549;0.00309962220489979
00:05:38;95802.4774623018;-13.1210517883301;-76.6456680297852;0.0759543776512146;0;163.875549316406;-8.76660408266616E-07;-711.018359062898;521.927711409853;-0.000890317314770073;1.6434858480352E-05;0.0023691866081208;0.00152127863839269;0.000627439760137349;0.00310071837157011
00:05:39;95073.5730552642;-13.1644840240479;-76.6520919799805;0.0759543776512146;0;163.861862182617;4.82248560729204E-06;-718.052498297383;522.402787100755;-0.000891256961040199;1.64758039318258E-05;0.00236869417130947;0.00152255303692073;0.000626452907454222;0.00310018542222679
00:05:40;94337.486338216;-13.2080078125;-76.6584854125977;0.0759543776512146;0;163.848220825195;4.38485869835858E-07;-725.101039934158;522.884115149062;-0.000891503295861185;1.64668090292253E-05;0.00236928975209594;0.0015229529235512;0.00062687520403415;0.00310088437981904
00:05:41;93594.2025250278;-13.2516241073608;-76.6648559570313;0.0759543776512146;0;163.834533691406;-4.38564256910468E-07;-732.164170110692;523.371752822779;-0.000891528616193682;1.64389421115629E-05;0.00236727576702833;0.00152271648403257;0.000626656459644437;0.00309806177392602
00:05:42;92843.7066378501;-13.2953338623047;-76.6712036132813;0.0759543776512146;0;163.82080078125;-1.31592958041438E-06;-739.242076769584;523.86575797662;-0.000891720061190426;1.64549292094307E-05;0.00236936588771641;0.00152324640657753;0.000627153203822672;0.00310088554397225
00:05:43;92085.9835045183;-13.3391380310059;-76.6775207519531;0.0759543776512146;0;163.807174682617;4.38722622675414E-07;-746.334949837998;524.366189201718;-0.000892459589522332;1.64220473379828E-05;0.00236741662956774;0.00152398773934692;0.000627101922873408;0.00309802149422467
00:05:44;91321.0177610392;-13.3830394744873;-76.6838073730469;0.0759543776512146;0;163.793426513672;2.19401249523798E-06;-753.442981219433;524.873105535217;-0.000891116564162076;1.64784705702914E-05;0.00236932071857154;0.00152244966011494;0.000626617111265659;0.00310104503296316
00:05:45;90548.7938450682;-13.4270372390747;-76.690071105957;0.0759543776512146;0;163.779678344727;-2.63329661720491E-06;-760.56636450085;525.386567499822;-0.000891377625521272;1.64350130944513E-05;0.00236924481578171;0.00152273499406874;0.000627476896625012;0.00310066062957048
00:05:46;89769.2959970109;-13.4711332321167;-76.6963043212891;0.0759543776512146;0;163.765869140625;-4.38963525084546E-07;-767.7052951583;525.906636386195;-0.000891894625965506;1.6522493751836E-05;0.00236765807494521;0.00152339728083462;0.000625140033662319;0.0030989870429039
00:05:47;88982.5082550123;-13.5153293609619;-76.702507019043;0.0759543776512146;0;163.752059936523;-3.95140295950114E-06;-774.85997077284;526.433375350522;-0.000891806557774544;1.63863551279064E-05;0.00236682943068445;0.00152296351734549;0.000627572298981249;0.00309713440947235
00:05:48;88188.41445376;-13.5596265792847;-76.7086868286133;0.0759543776512146;0;163.738235473633;3.07388586406887E-06;-782.030591341647;526.966845979726;-0.000892522046342492;1.6377302017645E-05;0.00236779870465398;0.00152403919491917;0.000628175621386617;0.00309826526790857
00:05:49;87386.9982272324;-13.6040267944336;-76.7148284912109;0.0759543776512146;0;163.724380493164;3.51366998074809E-06;-789.217357947061;527.507114152643;-0.00089224788825959;1.64554767252412E-05;0.00236626528203487;0.00152362254448235;0.000626002554781735;0.0030967106577009
00:05:50;86578.2429982906;-13.6485300064087;-76.720947265625;0.0759543776512146;0;163.710586547852;-1.75716604644549E-06;-796.420474521588;528.054244414274;-0.000892843527253717;1.63673339557135E-05;0.0023671411909163;0.00152437656652182;0.000628161651547998;0.00309729715809226
00:05:51;85762.1319861586;-13.6931381225586;-76.7270355224609;0.0759543776512146;0;163.696701049805;2.63624815488583E-06;-803.640146601911;528.608304017343;-0.000892320822458714;1.64129232871346E-05;0.00236802594736218;0.00152384408283979;0.000627524626906961;0.00309879658743739
00:05:52;84938.6481933566;-13.7378520965576;-76.7330932617188;0.0759543776512146;0;163.682800292969;4.3945831862402E-07;-810.876582642062;529.169358809377;-0.000892704003490508;1.65127312357072E-05;0.00236629624851048;0.00152436795178801;0.000624904758296907;0.00309699564240873
